"Id","Name","ManagingInstitution","Level","Profile","ISCEDClassification(code)","ISCEDClassification(name)","CreationDate","PreparesforTeachingProfession","RelatestoForeignPhilology","ListOfLanguagesforForeignPhilology","JointPrograms","Status","StartDateofPhasingOut","LiquidationDate","Disciplines","CoManagingInstitutionsCoManagingInstitutionUuid","CoManagingInstitutionsCoManagingInstitutionName","CoManagingInstitutionsForeign","CoManagingInstitutionsStartDateofCoManagingStudiesbytheInstitution","CoManagingInstitutionsEndDateofCoManagingStudiesbytheInstitution","TypeofLegalBasis","LegalActName","DateofLegalActPrinting","LaunchName","LaunchForm","LaunchProfessionalTitle","LaunchLanguageofEducation","LaunchForeignPhilologyLanguage","LaunchLaunchDate","LaunchNumberofSemesters","LaunchECTS","LaunchDualStudies","LaunchBridgingStudies","LaunchStatus","LaunchInCooperationwithProfessionalOrganization"
"8d2eee17-90e1-4ce6-8baa-b7fc0aae38e7","Automatyka przemysłowa i robotyka","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","1992-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria mechaniczna, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Automatyka i robotyka (obowiązuje do 30 września 2020 r.)","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"8d2eee17-90e1-4ce6-8baa-b7fc0aae38e7","Automatyka przemysłowa i robotyka","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","1992-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria mechaniczna, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Automatyka przemysłowa i robotyka","stacjonarne","inżynier","polski","","2020-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"8d2eee17-90e1-4ce6-8baa-b7fc0aae38e7","Automatyka przemysłowa i robotyka","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","1992-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria mechaniczna, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Automatyka przemysłowa i robotyka","niestacjonarne","inżynier","polski","","2020-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"63ed25c5-e86a-4500-af89-e284cd9b0ad5","Biogospodarka","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","811","Produkcja roślinna i zwierzęca","2015-10-30","Nie","Nie","","Nie","prowadzone","","","rolnictwo i ogrodnictwo","","","","","","Uchwała senatu uczelni","96/2015","2015-10-30","Biogospodarka","stacjonarne","inżynier","polski","","2016-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"05c8d00b-5d5b-4db2-b467-f8094bd5c94d","Bioinformatyka","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","pierwszego stopnia","ogólnoakademicki","511","Biologia","2013-04-29","Nie","Nie","","Nie","prowadzone","","","matematyka, informatyka techniczna i telekomunikacja, nauki biologiczne, informatyka, nauki fizyczne","","","","","","Uchwała senatu uczelni","5/29.04.2013","2013-04-29","Bioinformatyka","niestacjonarne","inżynier","polski","","2021-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"05c8d00b-5d5b-4db2-b467-f8094bd5c94d","Bioinformatyka","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","pierwszego stopnia","ogólnoakademicki","511","Biologia","2013-04-29","Nie","Nie","","Nie","prowadzone","","","matematyka, informatyka techniczna i telekomunikacja, nauki biologiczne, informatyka, nauki fizyczne","","","","","","Uchwała senatu uczelni","5/29.04.2013","2013-04-29","Bioinformatyka","stacjonarne","inżynier","polski","","2013-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"a586a134-86ec-437d-bafe-0339afad5e26","Bioinformatyka i analiza danych","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","511","Biologia","2022-08-31","Nie","Nie","","Nie","prowadzone","","","matematyka, informatyka techniczna i telekomunikacja, nauki biologiczne","","","","","","Zarządzenie rektora","87/2022","2022-08-31","Bioinformatyka i analiza danych","stacjonarne","inżynier","polski","","2022-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"41a8a7b3-52e1-42c6-8dbb-31b3b1d92961","Bioinżynieria Zwierząt","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","811","Produkcja roślinna i zwierzęca","2015-03-13","Nie","Nie","","Nie","prowadzone","","","zootechnika i rybactwo","","","","","","Uchwała senatu uczelni","27/2015","2015-03-13","Bioinżynieria Zwierząt","stacjonarne","inżynier","polski","","2015-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"ac3405ba-4dee-4590-85c7-ad2150b60a42","Biotechnologia","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","519","Programy i kwalifikacje związane z biologią i naukami pokrewnymi gdzie indziej niesklasyfikowane","2009-01-23","Nie","Nie","","Nie","prowadzone","","","inżynieria chemiczna","","","","","","Decyzja ministra","2/d/01/2009","2009-01-23","Biotechnologia","stacjonarne","inżynier","polski","","2012-05-25","7.0","210.0","Nie","Nie","prowadzone","Nie"
"f0995c39-71f2-4f28-9f55-1f30eb6c7783","Biotechnologia","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","888","Interdyscyplinarne programy i kwalifikacje obejmujące rolnictwo, leśnictwo, rybactwo i weterynarię","1998-12-30","Nie","Nie","","Nie","prowadzone","","","nauki biologiczne, zootechnika i rybactwo, rolnictwo i ogrodnictwo, technologia żywności i żywienia","","","","","","Uchwała senatu uczelni","nr 60/98","1998-12-30","Biotechnologia","stacjonarne","inżynier","polski","","2012-09-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"a38f0a78-be44-4fc2-a4f8-f16a31837fe7","Browarnictwo i Słodownictwo","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","praktyczny","721","Przetwórstwo żywności","2017-02-24","Nie","Nie","","Nie","prowadzone","","","technologia żywności i żywienia","","","","","","Uchwała senatu uczelni","9/2017","2017-02-24","Browarnictwo i Słodownictwo","stacjonarne","inżynier","polski","","2017-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"711d6b85-63ba-4922-970e-6dce56b88dbc","Budownictwo","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","732","Budownictwo i inżynieria lądowa i wodna","1900-01-01","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Budownictwo","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"711d6b85-63ba-4922-970e-6dce56b88dbc","Budownictwo","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","732","Budownictwo i inżynieria lądowa i wodna","1900-01-01","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Budownictwo","niestacjonarne","inżynier","polski","","2012-10-01","9.0","210.0","Nie","Nie","prowadzone","Nie"
"711d6b85-63ba-4922-970e-6dce56b88dbc","Budownictwo","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","732","Budownictwo i inżynieria lądowa i wodna","1900-01-01","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Budownictwo","stacjonarne","inżynier","angielski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"a426771d-bf51-488a-8c4a-ec30434aa504","Budownictwo","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","732","Budownictwo i inżynieria lądowa i wodna","1994-04-27","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Budownictwo","niestacjonarne","inżynier","polski","","2012-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"a426771d-bf51-488a-8c4a-ec30434aa504","Budownictwo","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","732","Budownictwo i inżynieria lądowa i wodna","1994-04-27","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Budownictwo","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"7e658a11-da3f-4184-8e8d-800a4945b3e5","Ceramika","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","722","Surowce (szkło, papier, tworzywo sztuczne i drewno)","2012-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria chemiczna","","","","","","Uchwała senatu uczelni","119/2012","2012-10-01","Ceramika","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"3bc3b248-4d1b-4c76-817a-d913a4bf2f5d","Chemia budowlana","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","531","Chemia","2012-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria chemiczna","","","","","","Uchwała senatu uczelni","119/2012","2012-10-01","Chemia budowlana","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"bae57639-b991-4793-a615-f0b69abf120a","Computer Science","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","613","Tworzenie i analiza oprogramowania i aplikacji","2019-06-12","Nie","Nie","","Nie","prowadzone","","","informatyka techniczna i telekomunikacja","","","","","","Zarządzenie rektora","Nr 2/KK/2019","2019-06-12","Computer Science","stacjonarne","inżynier","angielski","","2019-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"a381a31b-6c15-4594-8239-d7b7b3f866f3","Cyberbezpieczeństwo","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","612","Projektowanie i administrowanie baz danych i sieci","2019-06-12","Nie","Nie","","Nie","prowadzone","","","informatyka techniczna i telekomunikacja","","","","","","Zarządzenie rektora","Nr 1/KK/2019","2019-06-12","Cyberbezpieczeństwo","stacjonarne","inżynier","polski","","2019-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"0da3da03-1225-406e-8430-175e2ec0d9ec","Dietetyka","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","721","Przetwórstwo żywności","2012-06-28","Nie","Nie","","Nie","prowadzone","","","technologia żywności i żywienia, nauki o zdrowiu","","","","","","Uchwała senatu uczelni","46/2012","2012-06-28","Dietetyka","stacjonarne","inżynier","polski","","2012-09-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"8a38bb83-227f-417f-960a-20723fbae4d0","Edukacja techniczno-informatyczna","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","pierwszego stopnia","ogólnoakademicki","114","Kształcenie nauczycieli ze specjalizacją tematyczną","1967-06-06","Tak","Nie","","Nie","prowadzone","","","inżynieria materiałowa, informatyka techniczna i telekomunikacja, inżynieria mechaniczna, automatyka, elektronika i elektrotechnika, informatyka","","","","","","Uchwała senatu uczelni","Uchwała Senatu brak numeru","1967-06-06","Edukacja techniczno-informatyczna","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"8a38bb83-227f-417f-960a-20723fbae4d0","Edukacja techniczno-informatyczna","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie","pierwszego stopnia","ogólnoakademicki","114","Kształcenie nauczycieli ze specjalizacją tematyczną","1967-06-06","Tak","Nie","","Nie","prowadzone","","","inżynieria materiałowa, informatyka techniczna i telekomunikacja, inżynieria mechaniczna, automatyka, elektronika i elektrotechnika, informatyka","","","","","","Uchwała senatu uczelni","Uchwała Senatu brak numeru","1967-06-06","Edukacja techniczno-informatyczna","niestacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"ecfec66b-b120-408b-8c09-87dbd1fd57ec","Edukacja techniczno-informatyczna","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","114","Kształcenie nauczycieli ze specjalizacją tematyczną","2007-01-31","Tak","Nie","","Nie","prowadzone","","","inżynieria materiałowa","","","","","","Uchwała senatu uczelni","5/2007","2007-01-31","Edukacja techniczno-informatyczna","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"53273c81-d755-479a-b8e9-ca3f1d2d68b2","Ekologiczne Źródła Energii","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","712","Technologie związane z ochroną środowiska","2012-05-30","Nie","Nie","","Nie","prowadzone","","","nauki o Ziemi i środowisku","","","","","","Uchwała senatu uczelni","110/2012","2012-05-30","Ekologiczne Źródła Energii","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"6e292bc4-bf72-429d-80b6-cb6ee50de165","Elektronika","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","2014-01-29","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Uchwała senatu uczelni","3/2014","2014-01-29","Elektronika","stacjonarne","inżynier","polski","","2014-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"3336197d-cfa5-44a4-9446-f93ef7f58875","Elektronika i telekomunikacja","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","1992-03-25","Nie","Nie","","Nie","prowadzone","","","informatyka techniczna i telekomunikacja, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Elektronika i telekomunikacja","niestacjonarne","inżynier","polski","","2012-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"3336197d-cfa5-44a4-9446-f93ef7f58875","Elektronika i telekomunikacja","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","1992-03-25","Nie","Nie","","Nie","prowadzone","","","informatyka techniczna i telekomunikacja, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Elektronika i telekomunikacja","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"3336197d-cfa5-44a4-9446-f93ef7f58875","Elektronika i telekomunikacja","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","714","Elektronika i automatyka","1992-03-25","Nie","Nie","","Nie","prowadzone","","","informatyka techniczna i telekomunikacja, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Elektronika i telekomunikacja","stacjonarne","inżynier","angielski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"cf15ab83-dccd-4dc6-bd13-1c2b4fe98030","Elektrotechnika","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","1946-10-01","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Elektrotechnika","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"cf15ab83-dccd-4dc6-bd13-1c2b4fe98030","Elektrotechnika","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","1946-10-01","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Brak dokumentu","","","Elektrotechnika","niestacjonarne","inżynier","polski","","2012-10-01","9.0","210.0","Nie","Nie","prowadzone","Nie"
"43188747-fcbe-497a-a3cc-22e2713ac9ed","Elektrotechnika i automatyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","1975-09-18","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Decyzja ministra","75/09/18","1975-09-18","elektrotechnika i automatyka","niestacjonarne","inżynier","polski","","2020-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"43188747-fcbe-497a-a3cc-22e2713ac9ed","Elektrotechnika i automatyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","1975-09-18","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Decyzja ministra","75/09/18","1975-09-18","Elektrotechnika (obowiązuje do 30.09.2023)","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"43188747-fcbe-497a-a3cc-22e2713ac9ed","Elektrotechnika i automatyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","1975-09-18","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Decyzja ministra","75/09/18","1975-09-18","elektrotechnika i automatyka","stacjonarne","inżynier","polski","","2020-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"43188747-fcbe-497a-a3cc-22e2713ac9ed","Elektrotechnika i automatyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","1975-09-18","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Decyzja ministra","75/09/18","1975-09-18","Elektrotechnika (obowiązuje do 30.09.2023)","niestacjonarne","inżynier","polski","","2012-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"7d6e4e83-3a5f-4508-be60-8f1b015a4cb1","Energetyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","2003-12-05","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Uchwała senatu uczelni","1","2003-12-05","Energetyka","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"7d6e4e83-3a5f-4508-be60-8f1b015a4cb1","Energetyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","2003-12-05","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Uchwała senatu uczelni","1","2003-12-05","Energetyka","niestacjonarne","inżynier","polski","","2012-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"f1a64068-a485-4797-97d6-cfc17575edb6","Energetyka","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","2003-05-28","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Uchwała senatu uczelni","101/2003","2003-05-28","Energetyka","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"f130ba28-c825-4c4b-b84c-cdf29a005efc","Energetyka odnawialna i zarządzanie energią","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","713","Elektryczność i energia","2017-11-29","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Uchwała senatu uczelni","150/2017","2017-11-29","Energetyka odnawialna i zarządzanie energią","stacjonarne","inżynier","polski","","2018-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"25312d3f-0795-4b9d-9a80-a2e45bcdeb76","Etologia i psychologia zwierząt","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","811","Produkcja roślinna i zwierzęca","2021-05-07","Nie","Nie","","Nie","prowadzone","","","psychologia, nauki biologiczne, zootechnika i rybactwo","","","","","","Zarządzenie rektora","50/2021","2021-05-07","etologia i psychologia zwierząt","stacjonarne","inżynier","polski","","2021-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"d32c5c01-d403-45a8-ac80-219e7aa46c2e","Fizyka medyczna","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","533","Fizyka","2007-11-28","Nie","Nie","","Nie","prowadzone","","","nauki fizyczne, informatyka techniczna i telekomunikacja, nauki medyczne, automatyka, elektronika, elektrotechnika i technologie kosmiczne","","","","","","Uchwała senatu uczelni","153/2007","2007-11-28","Fizyka medyczna","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"0db8ce1c-0dca-444a-8139-2d677b2e160d","Fizyka techniczna","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","719","Inżynieria i zawody inżynierskie gdzie indziej niesklasyfikowane","1992-03-25","Nie","Nie","","Nie","prowadzone","","","automatyka, elektronika, elektrotechnika i technologie kosmiczne, informatyka techniczna i telekomunikacja, nauki fizyczne","","","","","","Brak dokumentu","","","Fizyka techniczna","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"4ade5585-9357-4454-a6fc-a9791f06f12b","Fizyka techniczna","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","533","Fizyka","1998-01-23","Nie","Nie","","Nie","prowadzone","","","inżynieria materiałowa, nauki fizyczne","","","","","","Decyzja ministra","122","1998-01-23","Fizyka techniczna","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"2385f30a-edd9-4216-9ef0-03fe716d8531","Geodezja i kartografia","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","731","Architektura i planowanie przestrzenne","1955-07-23","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Decyzja ministra","nr  DO-IV-2c/47/55","1955-07-23","Geodezja i kartografia","niestacjonarne","inżynier","polski","","2012-09-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"2385f30a-edd9-4216-9ef0-03fe716d8531","Geodezja i kartografia","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","731","Architektura i planowanie przestrzenne","1955-07-23","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Decyzja ministra","nr  DO-IV-2c/47/55","1955-07-23","Geodezja i kartografia","niestacjonarne","inżynier","polski","","2017-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"2385f30a-edd9-4216-9ef0-03fe716d8531","Geodezja i kartografia","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie","pierwszego stopnia","ogólnoakademicki","731","Architektura i planowanie przestrzenne","1955-07-23","Nie","Nie","","Nie","prowadzone","","","inżynieria lądowa, geodezja i transport","","","","","","Decyzja ministra","nr  DO-IV-2c/47/55","1955-07-23","Geodezja i kartografia","stacjonarne","inżynier","polski","","2012-09-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"2e5001c0-e955-4058-9b0a-dea9b9171459","Geodezja i kartografia","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","731","Architektura i planowanie przestrzenne","1951-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka, inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Geodezja i kartografia","niestacjonarne","inżynier","polski","","2012-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"2e5001c0-e955-4058-9b0a-dea9b9171459","Geodezja i kartografia","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","731","Architektura i planowanie przestrzenne","1951-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka, inżynieria lądowa, geodezja i transport","","","","","","Brak dokumentu","","","Geodezja i kartografia","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"8409f316-5f74-4d7c-a7c5-4f61713bcc0a","Geofizyka","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","532","Nauki o Ziemi","2012-10-01","Nie","Nie","","Nie","prowadzone","","","nauki o Ziemi i środowisku","","","","","","Uchwała senatu uczelni","131/2012","2012-10-01","Geofizyka","stacjonarne","inżynier","polski","","2012-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"6ed48e02-1026-4bc1-8d64-ab0c544ec439","Geoinformatyka","Politechnika Krakowska im. Tadeusza Kościuszki","pierwszego stopnia","ogólnoakademicki","522","Środowisko naturalne i przyroda","2020-03-19","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Zarządzenie rektora","25","2020-03-19","Geoinformatyka","stacjonarne","inżynier","polski","","2020-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"ad6cb868-2350-44fb-820d-730339c45118","Geoinformatyka","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","532","Nauki o Ziemi","2018-02-28","Nie","Nie","","Nie","prowadzone","","","nauki o Ziemi i środowisku, informatyka techniczna i telekomunikacja","","","","","","Uchwała senatu uczelni","17/2018","2018-02-28","Geoinformatyka","stacjonarne","inżynier","polski","","2018-10-01","7.0","210.0","Nie","Nie","prowadzone","Nie"
"c7fe7872-8328-438a-beeb-e54a19ff93d9","Geoinżynieria i górnictwo otworowe","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","724","Górnictwo i wydobycie","1967-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Brak dokumentu","","","Geoinżynieria i górnictwo otworowe","niestacjonarne","inżynier","polski","","2019-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
"c7fe7872-8328-438a-beeb-e54a19ff93d9","Geoinżynieria i górnictwo otworowe","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie","pierwszego stopnia","ogólnoakademicki","724","Górnictwo i wydobycie","1967-10-01","Nie","Nie","","Nie","prowadzone","","","inżynieria środowiska, górnictwo i energetyka","","","","","","Brak dokumentu","","","Górnictwo i geologia","niestacjonarne","inżynier","polski","","2012-10-01","8.0","210.0","Nie","Nie","prowadzone","Nie"
